matchSeed,turnNumber,randomCallCount,aiStyleOverride,winnerAtDecision,pieceId,fromTileId,toTileId,fromPathIndex,toPathIndex,progressScore,safetyScore,aggressionScore,totalScore,weightProgress,weightSafety,weightAggression,candidateCount,selectedRank,explanation
1202,43,368,"fixed","",13,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1202,44,376,"fixed","",13,4,13,6,9,0.650000,-0.200000,0.000000,0.450000,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1202,45,384,"fixed","",12,8,2,2,4,0.300000,1.000000,0.000000,1.300000,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1202,46,388,"fixed","",13,13,16,9,10,0.683333,-0.200000,0.000000,0.483333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1202,47,396,"fixed","",13,16,19,10,11,0.750000,-0.200000,0.000000,0.550000,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1202,48,404,"fixed","",13,19,22,11,12,0.816667,-0.200000,0.000000,0.616667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1202,49,420,"fixed","",13,22,20,12,14,0.966667,1.000000,0.000000,1.966667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1202,50,424,"fixed","",13,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1202,51,436,"fixed","",12,2,1,4,5,0.350000,-0.200000,0.000000,0.150000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1202,52,444,"fixed","",12,1,10,5,8,0.583333,0.800000,0.000000,1.383333,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1202,53,448,"fixed","",12,10,16,8,10,0.700000,-0.200000,0.000000,0.500000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1202,54,460,"fixed","",12,16,19,10,11,0.750000,-0.200000,0.000000,0.550000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1202,55,468,"fixed","",12,19,22,11,12,0.816667,-0.200000,0.000000,0.616667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1202,56,480,"fixed","",12,22,20,12,14,0.966667,1.000000,0.000000,1.966667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1202,57,500,"fixed","playerTwo",12,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1203,1,28,"fixed","",7,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. I opened with progress because the immediate gain outweighed the early risk."
1203,2,36,"fixed","",7,8,2,2,4,0.300000,1.000000,0.000000,1.300000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1203,3,40,"fixed","",8,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1203,4,52,"fixed","",7,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1203,5,60,"fixed","",7,4,16,6,10,0.733333,-0.200000,1.483333,2.016667,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1203,6,68,"fixed","",7,16,23,10,13,0.916667,0.000000,0.000000,0.916667,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1203,7,76,"fixed","",7,23,17,13,15,1.033333,1.200000,0.000000,2.233333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1203,8,84,"fixed","",9,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,6,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1203,9,92,"fixed","",8,8,2,2,4,0.300000,1.000000,0.000000,1.300000,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1203,10,96,"fixed","",8,2,7,4,7,0.516667,-0.200000,0.000000,0.316667,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1203,11,108,"fixed","",8,7,13,7,9,0.633333,-0.200000,0.000000,0.433333,1.000000,1.000000,1.000000,6,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1203,12,116,"fixed","",9,5,4,3,6,0.450000,-0.200000,1.390000,1.640000,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1203,13,124,"fixed","",8,13,22,9,12,0.850000,-0.200000,0.000000,0.650000,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1203,14,136,"fixed","",8,22,17,12,15,1.050000,1.200000,0.000000,2.250000,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1203,15,144,"fixed","",10,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1203,16,152,"fixed","",10,5,7,3,7,0.533333,-0.200000,1.413333,1.746667,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1203,17,160,"fixed","",9,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1203,18,164,"fixed","",9,10,13,8,9,0.616667,-0.200000,0.000000,0.416667,1.000000,1.000000,1.000000,4,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1203,19,172,"fixed","",9,13,22,9,12,0.850000,-0.200000,0.000000,0.650000,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1203,20,180,"fixed","",9,22,17,12,15,1.050000,1.200000,0.000000,2.250000,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1203,21,188,"fixed","",10,7,16,7,10,0.716667,-0.200000,0.000000,0.516667,1.000000,1.000000,1.000000,4,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1203,22,200,"fixed","",10,16,23,10,13,0.916667,0.000000,0.000000,0.916667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1203,23,212,"fixed","",10,23,20,13,14,0.950000,1.000000,0.000000,1.950000,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1203,24,216,"fixed","",11,14,2,0,4,0.333333,1.000000,0.000000,1.333333,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. The options were close, so I preferred the safer line with lower capture exposure."
1203,25,220,"fixed","",12,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1203,26,228,"fixed","",11,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1203,27,240,"fixed","",11,4,13,6,9,0.650000,-0.200000,0.000000,0.450000,1.000000,1.000000,1.000000,3,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1203,28,248,"fixed","",10,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1203,29,256,"fixed","",11,13,22,9,12,0.850000,-0.200000,0.000000,0.650000,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1203,30,264,"fixed","",11,22,20,12,14,0.966667,1.000000,0.000000,1.966667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1203,31,268,"fixed","",12,8,2,2,4,0.300000,1.000000,0.000000,1.300000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1203,32,272,"fixed","",11,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1203,33,280,"fixed","",12,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1203,34,288,"fixed","",12,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1203,35,292,"fixed","",12,10,19,8,11,0.783333,-0.450000,0.000000,0.333333,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1203,36,300,"fixed","",12,14,11,0,1,0.083333,0.000000,0.000000,0.083333,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1203,37,308,"fixed","",12,11,2,1,4,0.316667,1.000000,0.000000,1.316667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1203,38,312,"fixed","",12,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1203,39,328,"fixed","",13,14,11,0,1,0.083333,0.000000,0.000000,0.083333,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1203,40,336,"fixed","",13,11,2,1,4,0.316667,1.000000,0.000000,1.316667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1203,41,340,"fixed","",12,4,13,6,9,0.650000,-0.450000,0.000000,0.200000,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1203,42,348,"fixed","",13,2,4,4,6,0.433333,-0.200000,1.390000,1.623333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1203,43,356,"fixed","",13,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
